movie,runtime_minutes,genres,averagerating,numvotes,production_budget,domestic_gross,worldwide_gross,net_revenue,ROI%
Rudderless,105.0,"Comedy,Drama,Music",7.5,16303,5000000,56001,567219,-4432781,-0.8865562
Christopher Robin,104.0,"Adventure,Animation,Comedy",7.3,52737,75000000,99215042,197504758,122504758,1.6333967733333334
The Star,86.0,"Adventure,Animation,Comedy",6.1,5159,20000000,40847995,62758010,42758010,2.1379005
Battle of the Sexes,121.0,"Biography,Comedy,Drama",6.7,43245,25000000,12638526,18445379,-6554621,-0.26218484
Hotel Transylvania,91.0,"Animation,Comedy,Family",7.1,204571,85000000,148313048,378505812,293505812,3.4530095529411766
Freaky Deaky,90.0,"Comedy,Crime,Thriller",6.1,6088,6000000,0,0,-6000000,-1.0
Bachelorette,87.0,"Comedy,Romance",5.3,43131,3000000,446770,12577401,9577401,3.192467
Cloudy with a Chance of Meatballs 2,95.0,"Adventure,Animation,Comedy",6.4,81010,78000000,119793567,274392649,196392649,2.517854474358974
The Upside,126.0,"Comedy,Drama",6.7,24169,37500000,108235497,119024536,81524536,2.1739876266666665
Khiladi 786,141.0,"Action,Comedy",4.4,5648,5600000,385422,14683763,9083763,1.6221005357142857
Snatched,90.0,"Action,Adventure,Comedy",4.5,29997,42000000,45852178,57852177,15852177,0.37743278571428573
Game Night,100.0,"Action,Comedy,Crime",7.0,163279,37000000,69179066,117378084,80378084,2.1723806486486485
A Hologram for the King,98.0,"Comedy,Drama,Romance",6.1,36062,35000000,4212494,11846010,-23153990,-0.6615425714285714
